servreqid,text,id,label,newlabel,newid
218347233," Junk lots of it, motor house, U haul and tarp almost in the street",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
235322060,Trash on sidewalk. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
229413720, Garbage bags,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
245248541,EAST SIDE 3RD AVE W JUST SOUTH OF W HARRISON ST ,SDOT-Abandoned Vehicle,2,3,SPU-Illegal Dumping Report
234125932, Garbage piled high onto the sidewalk. Making sidewalk unusable and unsafe,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
240689732, Plastic bags in trees,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
228263102,Dumped furniture ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
243002901,Trash left by construction ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
222975664,Trash is located up a trail off Seaview Pl NW. Trail starts across road from gravel parking area that is next to the railroad.tracks. Trail starts near where the railroad goes over Seaview Pl NW. The trail winds up the hill and a second trail takes off to the right and a short distance down the trail are two piles of trash. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
201771551, Trash from camper van,SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
192588391,"SENT FOR INSPECTION
COUCH ON PLANTING STRIP ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
236552821,Spruce & 23rd ,SPU-Graffiti Report,0,3,SPU-Illegal Dumping Report
247098543, West side,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
235969687,Bathroom vanity has been left on planting strip for weeks ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
203975779,Large amount of debris left behind from RVs that have vacated on the block near Colorado Ave S & S Hudson St ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
234640673, Furniture,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
215637419, Garbage - Private property Trash dumped on private property. Animals have torn open bags,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
223433344,Transient garbage between S Main St and S Jackson ST ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
191564200,Box spring in the alley ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
207067983, Garbage,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
192361715,NOT ILLEGAL DUMPING.  REF'D TO CSB. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
245247003,Garbage dumped ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
226777708, Needles trash unable to use the side walk,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
223652383,Clothing and trash dumped in alleyway ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
202975441," Junk being dumped in the triangle park. Needles, garbage, etc.....",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
245399326,Garbage and bookshelf ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
235042927,Table ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
207168017, Mattresses,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
206401982, Garbage,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
232558767, Garbage (Plus) Being Dumped at Bus Stop in Front of Salvation Army,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
236925112, Junk,SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
231043339," This is trash on the Burke Gilman Trail.It's on the south east side of the BG trail. There's trash on both sides of the fence. It's an eyesore and depressing. The trash has been there for about a month. Users of the trail would appreciate it if you could clean it up. Thank you. Also there is persistently trash on various places along the BG Trail  between StoneWay, and the University of Washington. If you could patrol once in a while to keep this pedestrian pathway clean we would appreciate it during the pandemic.",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
219542710, Illegal fire pit and trash in the area in public park near jose rizal SE bridge entrance in the mt to sound bike trail,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
190954892, Garbage on the Marion St. pedestrian Overpass under the viaduct.  Dumping of garbage again.,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
238396105, Trash that has been piled up in the right of way on 5th Ave S,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
232073065,Garbage ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
212084047," My neighbor is moving out, so they are dumping stuff on the sidewalk in front of the building",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
202281824,"DOC  

Bed frame ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
208357547, One tire and two half-gallon bottles of propane (probably empty) were dumped on the curb near 2128 E. Interlaken Blvd.,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
216327417,"ELM
Abandoned couch that has gang tagging on it ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
239368951,"Builder leaves garbage everywhere, ongoing issue ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
218634339," Workers came and worked with telephone poles, cables, and trees, and left debris all over the sidewalk and our yard on 12/19/19",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
231148962, garbage,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
204082695,Per Illegal Dumping Manager IB ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
238635356, Garbage in road,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
195578934, Garbage in Park,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
242695115, Huge pile of litter across alley from university clinic.,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
233330798, Glass bottle,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
235251416," Garbage, needles, and !!! is piling up on Greenlake Way N. It is disgusting, probably toxic, and dangerous. Why is it ok to put the general public at risk to enable this?",SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
220566855,Shopping cart full of trash on sidewalk ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
192412066,"SENT FOR INSPECTION
furniture on sidewalk next to home, failure to remove garage sale signs posted. ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
218538037,Box of Garbage ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
226014833,Garbage steucture ,SPU-Graffiti Report,0,3,SPU-Illegal Dumping Report
223391914,RECLINER AND ROCKING HORSE ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
221312986, Neighboring building has dumped several pieces of furniture on the sidewalk and corner of our land next door (9127 50th ave S),CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
248707020,There is a blue chair and a white matress on the side of the street at North 110th st. and Fremont Avenue north ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
232901662, Food waste bin/trash bin not ours but left next to ours. Needs to be removed.,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
217743437,BACKPACK ON SIDEWALK ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
240631624, Pillow in the middle of the road. I've received messages already that the city will not clean up small amounts of debris. I will continue to post these to let the city mayor and powers that be know that little bits of debris easily accumulate to larger bits of debris and that everything matters. Hopefully when the powers that be see this an environmental issue that will not be fixed by building small houses for the people creating this mess that adds up so quickly. A lightbulb may go off.,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
217679370, The trash can has been removed from this box and it's charred remains are by the corner of the Lake City Mini Park (visible in background),CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
221545373,Garbage stacked against the garage on alley ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
196247914,REFRIGERATOR ON 36TH AVE S NEXT TO STOP SIGN ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
247663835, Needles and trash,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
207285863, Huge amounts of trash,SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
235693435,A large Mattress was left at the corner of NE 65th street and 43rd Avenue. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
206408346, There is an abandoned shelter behind the bus stop on 5th Ave S and Lander street (busway between 4th & 6th Ave S). Site has been abandoned for several weeks. Lots of garbage in the area...,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
247063743," Garbage everywhere, this is used for storage, nobody is living here, children playing in playground near by, we feel unsafe as homeowners.",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
198496438, Large amounts of items in big black trash bags dumped at north entrance,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
194701295,"SENT FOR INSPECTON
FURNITURE AND GARBAGE IN ALLEY ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
240259859,"Attached is a photo of the bookshelf where it currently is. Thank you for your time.
A bookshelf was left on the sidewalk, then moved slightly into the alleyway. ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
238128055," Junk removal illegal dumping, needles and rats accumulating behind 7 eleven alleyways",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
249775418,There is a large pile of trash that is too large for any neighbor to put in their trash bins. Also unsure how safe it would be to handle. Lease remove. It is incredibly disheartening to have someone just leave this in the street. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
199091207, Building materials and paint under a tarp,SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
245833182,Dumped dresser ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
214982510,"ELM
Garbage piles, mattress, debris ",SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
218337294," Bricks, concrete, debris - Debris is dumped in blackberry (& other) growth at corner of Aloha & Aurora, on north Aloha side; 610 is nearest building address.",CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
212650111, Needle in men's bathroom,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
222637788, Garbage,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
205326332,Behind the house in an alley there is a mattress dumped that has been placed there for a month. ,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
226393461, There is a trailer with a bunch of random trash dumping items on top of it. It appears we have the same person that keeps dumping stuff here with different trailers.,SPD-Parking Enforcement,4,3,SPU-Illegal Dumping Report
192459017,SENT TO DOC Dumped couch.,SPU-Illegal Dumping Report,3,3,SPU-Illegal Dumping Report
227366523, Garbage on 28th av S intersection with water on the south side,CSB-General Inquiry,7,3,SPU-Illegal Dumping Report
235980869, Missing lid on access hole - possibly survey point,CSB-General Inquiry,7,7,CSB-General Inquiry
245475448, Tripping hazard on meridian playground sidewalk on 5th,CSB-General Inquiry,7,7,CSB-General Inquiry
218150968, Rail on overpass looks like it could come loose and fall on freeway/i5. Vertical bars missing on neighboring rail. Not tied up like the main damaged section.,CSB-General Inquiry,7,7,CSB-General Inquiry
228965106, WSDOT - Garbage,CSB-General Inquiry,7,7,CSB-General Inquiry
208218927, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
231139624, Hose permanently crossing over sidewalk. Attached on both sides and cannot be moved,CSB-General Inquiry,7,7,CSB-General Inquiry
240276098,"Have to enter information to cancel, not enough details to propertly route to anyone. Greetings. City owned bikes and scooters are constantly left in this location for weeks at a time. It is becoming beyond annoying. Seriously, these irresponsible riders should be required to leave these in front of their own dwellings or in another location. Not in front of neighbor's homes.  It would be one thing to leave them there for a day or two but for weeks at a time is unacceptable. Please remove these remove these ASAP?",SDOT-Shared Micromobility,10,7,CSB-General Inquiry
243019701," While I fully support the intent behind having a drop off zone here, the way this was done is not good. First, please stop putting driver signage blocking sidewalks. Seriously. There was so much room to put this sign on the other side of the painted curb. Second. The curb should not have come out of the sidewalk it should have come from the asphalt. Again I'm not complaing about the intent, I'm complaining about the implementation. It's poor and will create hazards for disabled and blind people.",CSB-General Inquiry,7,7,CSB-General Inquiry
196053641, Last week new sidewalk ramps were put in at my intersection. One of the trucks pouring concrete hit a tree in the planting strip breaking a large branch. It didn’t fall off but it hanging down now and is in the way of cars driving.  It won’t fit in my compost bin. Can someone pick it up?,CSB-General Inquiry,7,7,CSB-General Inquiry
225544005, Vandals are worsening the illegal mountain bike trail created in the sensitive pipers creek watershed in carkeek Park,CSB-General Inquiry,7,7,CSB-General Inquiry
215940952," Customer reported unsafe driving by a city employee. He said he was driving on 5th Ave near Pine St when a white truck with ""Finance and Administrative Services"" logo on it sped up and cut him off. He reported the vehicle license plate as 667450 and identification 34208.  The incident occurred around 12:50pm. He said he was afraid because he was driving with his 7 month old baby and wife in the car. He said he rolled down his window and told the driver he was going to report him and that he needed to slow down otherwise someone could get hurt. The driver responded by waving his hand. The customer reported the driver was going approximately 40 mpg and ""looked really young.""",CSB-General Inquiry,7,7,CSB-General Inquiry
221004723,Please ensure that the entire area is repaired.  Previous years repairs have taken several requests. Thank you for your work. ,SDOT-Pothole,11,7,CSB-General Inquiry
234865007, Manhole cover flipped over.,CSB-General Inquiry,7,7,CSB-General Inquiry
215874089, It looks like a water main has busted under the Medley court sidewalk. I walk this way to work everyday and there is water gushing out of the ground at several addresses along S Medley Court causing algae to grow on sidewalks making it very slippery and dangerous. The mail carrier probably has a hard time reaching my home at the top of the hill as well.,CSB-General Inquiry,7,7,CSB-General Inquiry
238626962, Pod storage blocking entire lane  at round about.,CSB-General Inquiry,7,7,CSB-General Inquiry
219147160," RV issue - #20-00002719 was closed but the report/issue is still active. The same RV has been parked in the same spot for a month as of this week. It runs its generator at night, disturbing residents who live in tax-paying houses in the neighborhood. This RV is also dealing drugs and acting as a storage and relay center for stolen items. Please re-open the closed issue so it can be addressed. Thanks!",CSB-General Inquiry,7,7,CSB-General Inquiry
241572141, Sewage from RV,CSB-General Inquiry,7,7,CSB-General Inquiry
242564075,"Sending to both SDOT and SCL, since the customer mentions ""street light"" work. - FVD Left over traffic signs from street light work. They have been around for several weeks with no further work done on street.",CSB-General Inquiry,7,7,CSB-General Inquiry
197705136," Drainage problem affecting side walk. All year long, mud and muck flow along the sidewalk forcing pedestrians into street. Photo taken mid summer following dry spell. Wet season this gets super bad",CSB-General Inquiry,7,7,CSB-General Inquiry
209074662,"[Mobile submission failed due address being marked as outside service area.] Ledge in sidewalk, accessibility concern",CSB-General Inquiry,7,7,CSB-General Inquiry
212559236, #shutdownfinfitfixit,CSB-General Inquiry,7,7,CSB-General Inquiry
212108567,"ELM
The piece of furniture is a medium sized cabinet with crackled decaying paint all over it.
Cabinet left on the corner in front of our house with a ""free"" sign, but it hasn't been picked up in 2 weeks. ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
237112369,Broadway pine ,SPU-Graffiti Report,0,7,CSB-General Inquiry
197928313, Customer called CSB on 7/26/2018 about a temporary repair of the sidewalk and street at 9902 Arrowsmith Ave S after work was done around a water meter. Customer said the work was done many years ago and she called SPU to request a permanent repair of the street and sidewalk. SPU could not find anything in their records at that address. SPU sent someone to meet with the customer and inspect the area. After inspection SPU employee told the customer she should request SDOT to repair the street. Customer is unclear why she should notify SDOT since the patch is around the water meter. Customer wants to know who is responsible for the repair of the street and sidewalk.,CSB-General Inquiry,7,7,CSB-General Inquiry
241631027,Piling ,SPU-Graffiti Report,0,7,CSB-General Inquiry
234658511,"A wire from this pole fell off my house and is in my driveway.  None of my services were interrupted so I think it was dead, but some1 needs to clean it up. ",SCL-Streetlight Report,13,7,CSB-General Inquiry
191436467, Camping,CSB-General Inquiry,7,7,CSB-General Inquiry
223148051, Suspicious bones hanging from a tree,CSB-General Inquiry,7,7,CSB-General Inquiry
198331673," Someone who lives or works at Wallingford Inn recklessly operates an illegal motorcycle that is unregistered and has no muffler. He speeds around the neighborhood (""joy riding"") at odd hours (late at night and early in the morning) seemingly just to disturb the peace. This is a very loud vehicle and is not street legal. When he's not driving it, it's parked in the carport area in the back of the motel on Winslow Pl.",CSB-General Inquiry,7,7,CSB-General Inquiry
244553972," My bill has been substantially higher than usual the last two cycles, can someone look into it?  My usage hasn't changed.  Thanks for your help!",CSB-General Inquiry,7,7,CSB-General Inquiry
212626378, The house at 6002 41st Ave SW in West Seattle has heavy and hidden neglected branches that block the sidewalk and hit pedestrians in the eyes and head. This is a safety issue that needs to be dealt with. By the looks of this they have neglected this property for years without any regard for the people we could use the sidewalk,CSB-General Inquiry,7,7,CSB-General Inquiry
190229636,"*Wasn't able to see which company this bin belonged to**
Clothes donation bin at Pit Stop ",SPU-Graffiti Report,0,7,CSB-General Inquiry
248175183,"PAINT CANS NEXT TO FIRE HYDRANT AT INTERSECTION
PREVIOUS REPORT ROW CLEAR:  22-00107496 ",SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
243938684, Missing flexi-posts,CSB-General Inquiry,7,7,CSB-General Inquiry
243071293, NW corner curb at Garfield and 8th Ave W is broken. The metal edge is now loose from the concrete and I tripped on it. Lots of old people in this neighborhood so should be fixed ASAP.,CSB-General Inquiry,7,7,CSB-General Inquiry
204956306, Piece of metal sidewalk support pointing up at ankles.,CSB-General Inquiry,7,7,CSB-General Inquiry
214030116, Road closed for months and no progress. Please reopen for pedestrian and vehicle traffic.,CSB-General Inquiry,7,7,CSB-General Inquiry
244211307, People risk hitting their head on this laurel while walking on the sidewalk.,CSB-General Inquiry,7,7,CSB-General Inquiry
243361130,Customers at the bus stop feel unsafe without the light. Employees exiting King County Building seen falling because the steps and sidewalk aren't lit. ,SCL-Streetlight Report,13,7,CSB-General Inquiry
224029798,RED CURB BY BUS STOP WAS PAINTED OVER GRAY BY QUEEN MARY TEA ROOM ,SPU-Graffiti Report,0,7,CSB-General Inquiry
231574103," Rich Berkowitz called CSB to report a broken parking meter and that he got a ticket when parked on the block.  He said he also called Parking Enforcement and they said ""we have a lot of broken meters on Capitol Hill"".  He will contest the ticket (#727535478).  He said there were no other parking meter paystations on the block that he could see.",CSB-General Inquiry,7,7,CSB-General Inquiry
248395976, Customer contacted CSB to report seeing car camping and homeless encampment tents in the area of 15TH AVE SW & SW HENDERSON ST. Customer describes hearing threats of nearby campers. Customer does not feel safe in neighborhood.,SPD-Parking Enforcement,4,7,CSB-General Inquiry
223069745, Heavy construction machinery is working late at the night during month then Mercer has no daytime traffic (Amazon and others campuses are closed). No justification for noise variation permit as same type of work could be completed during daytime hours (detours can be arranged over Valley st).,CSB-General Inquiry,7,7,CSB-General Inquiry
231302480, Lots of yellow debris in the bike lane and shoulder on Nickerson.  Has been there for several days now.  It is pushing me into traffic on my bike to avoid it.,CSB-General Inquiry,7,7,CSB-General Inquiry
243060355, This looks like bus ice tire chains or some other form of city property,CSB-General Inquiry,7,7,CSB-General Inquiry
205294106, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
214826934, The metal piece which reinforces the curb has broken loose and may cause an injury or property damage if not repaired.,CSB-General Inquiry,7,7,CSB-General Inquiry
193772572,Per SPU Illegal Dumping Inspector: ACTIVE CAR CAMPING SITE. DEBRIS ISTOO CLOSE TO VAN IN PHOTO. Garbage and 5 gallon bucket of human crap,CSB-General Inquiry,7,7,CSB-General Inquiry
210657658, Shoes hanging on utility pole wires.,CSB-General Inquiry,7,7,CSB-General Inquiry
241838542, No one will pick these up,CSB-General Inquiry,7,7,CSB-General Inquiry
238671646,The support cable has broken. ,SCL-Streetlight Report,13,7,CSB-General Inquiry
230517284, Hazardous objects and materials blocking wheelchair access,CSB-General Inquiry,7,7,CSB-General Inquiry
228514748, Customer called CSB to report that tree limbs in this vicinity from private property are resting on power lines.  Caller did not know the exact address and would not give her contact information.,CSB-General Inquiry,7,7,CSB-General Inquiry
238655655,FYI only CSB There appears to be a bunch of pink paint or pink chalk something on the cement in front of one of the RVs probably 10 or 20 feet of it?,SPD-Parking Enforcement,4,7,CSB-General Inquiry
240240112, Loose dogs,CSB-General Inquiry,7,7,CSB-General Inquiry
225381092, Giant fucking hole in the play structure,CSB-General Inquiry,7,7,CSB-General Inquiry
208845575," Hi, I have noticed the road that has been patched following the work being done on the gas lines on the southern lane of N 80th St is really bumpy.  This is between about Stroud Ave N and 2nd Ave NE.  The patched road is considerably more bumpy than the older portion of the road and generally can not be avoided because it is directly in line with the car wheels.Is this section of road going to be repaved following the completion of the gas main work?Thank you,Emily",CSB-General Inquiry,7,7,CSB-General Inquiry
192115281, collapsed sidewalk - trip hazard,CSB-General Inquiry,7,7,CSB-General Inquiry
238514594, Seesaw at playground is broken and dangerous.,CSB-General Inquiry,7,7,CSB-General Inquiry
225799104, Unauthorized camping,SPD-Parking Enforcement,4,7,CSB-General Inquiry
234130462,"This is not parks property, please reroute to the proper department. - Request -21-00112787

Thank you,

David
 Parking lot by volunteer park west entrance",CSB-General Inquiry,7,7,CSB-General Inquiry
205178141, Sidewalk uplift,CSB-General Inquiry,7,7,CSB-General Inquiry
234025645, Maintenance hole cover is upside down causing a tripping hazard. Located at the SE corner of Harvard Ave E and E Roy,CSB-General Inquiry,7,7,CSB-General Inquiry
241830725, Garbage aka personal property,CSB-General Inquiry,7,7,CSB-General Inquiry
211234066, Leaking fire hydant,CSB-General Inquiry,7,7,CSB-General Inquiry
236473128,Please send to SW Pct to handle noise complaint. ,SPD-Parking Enforcement,4,7,CSB-General Inquiry
217391587,Expired food items ,SPU-Illegal Dumping Report,3,7,CSB-General Inquiry
192683065, Large amount of water running down hill. Possible pipe leak in street?,CSB-General Inquiry,7,7,CSB-General Inquiry
203254976,"You form on the previous page does not have all of the cells defined correctly, so when you use an automated form filler, it puts names in the wrong spots. ",SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
245146275," Since the clearing of the homeless camp at Dexter and Mercer, there have been huge amounts of rats all around the community. I've always seen low level amounts but they're widespread issue now. Was wondering if there's a way to reign in the issue in the area?",CSB-General Inquiry,7,7,CSB-General Inquiry
246955356,It appears the maintenance hatch door is missing and maybe the wires have been tampered with. There could be a shocking hazard. ,SCL-Streetlight Report,13,7,CSB-General Inquiry
207681898," There is a big red construction  sign ,I think it says lane closure due to construction"" lying flat on 1st avenue sidewalk now for over a month. Its near the store front of Fran's  Chocolate. Looks like it was left behind in error. thank you",CSB-General Inquiry,7,7,CSB-General Inquiry
222036054," Man is metal detecting on property, and digging up landscaping which is maintained by owners. He will not leave.",CSB-General Inquiry,7,7,CSB-General Inquiry
237088655, Dog on the beach at Lincoln Park,CSB-General Inquiry,7,7,CSB-General Inquiry
231496966," Early this morning, shopping cart was set on fire in the traffic circle. SFD came and put the fire out. The shopping cart  is now abandoned on the sidewalk.",CSB-General Inquiry,7,7,CSB-General Inquiry
224834636,"Due to 72 hr moratorium by Mayor Durkan this request will not be serviced at this time. Please resubmit if still an issue after the current crisis protocols are lifted. In case of immediate emergency or in progress crime, call 911 ",SPD-Parking Enforcement,4,7,CSB-General Inquiry
234840296, Oil or brake fluid spillLarge mess,CSB-General Inquiry,7,7,CSB-General Inquiry
202322206, Probably an issue for Parks or UW: Missing utility hole cover replacement seems to have been forgotten. This area of the trail is frequently very crowded. The situation is dangerous!,CSB-General Inquiry,7,7,CSB-General Inquiry
205606216, Need sand please at Eastlake/Newton. Newton is a sheet of ice. Its a hill that many have to use to get to the apartment complex there. Thanks,CSB-General Inquiry,7,7,CSB-General Inquiry
203550494, Loitering and trespassing,CSB-General Inquiry,7,7,CSB-General Inquiry
192310384, Sinkhole in my drive on top of where the street drain pipe is.,CSB-General Inquiry,7,7,CSB-General Inquiry
191729905, Non permitted Construction currently in progress.,CSB-General Inquiry,7,7,CSB-General Inquiry
225240324, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
238227223, Possible water leak from hydrant supply. Standing water on bricks in the photo at the same level as the water meter/supply cover.,CSB-General Inquiry,7,7,CSB-General Inquiry
241955896, Blocked sidewalk,CSB-General Inquiry,7,7,CSB-General Inquiry
201328998," The camper with three vehicles is still parked there. And now there is one more. They are taking up the ENTIRE block.What do we need to do to address this situation??? Yesterday I got a $40 parking ticket because there was a long line at the store and I was parked 15 minutes past the time I paid for on the meter.This guy has been parked in front of our house for MONTHS. It's a residential street and the new girls academy is being built across the street. There appears to be OPEN drug dealing going in at all hours of the day and night. And of course we have to watch out for needles, condoms and excrement whenever we attempt to walk down the street with our dog and young children.The traffic circle in front of our house is constantly full of crap (literally). We do our best to clear it unless there are biological or hazardous waste, in which case we use the Find It Fix It app.The infuriating thing is that one block north of us is all light industrial and commercial buildings (close to Burger King), and there are plenty of available spots over there. But he prefers to park on OUR residential because, as he once said to me when I asked, ""he doesn't feel safe around those crazies!"" Really?? And how do you think we feel having you taking up the entire block of our public street and carrying on yoir business (literally and metaphorically) in broad daylight?THIS IS UNACCEPTABLE. I have called repeatedly -- the police, the City navigation team, Find It Fix It -- over the years and yet nothing is done about it. I will hold the City responsible for any harm that comes to me or my family; unfortunately a massive class action lawsuit seems to be the only thing that might get the City's attention.This needs to stop before citizens start taking the law into their own hands. We're not going to sit around like sitting ducks and let ourselves and our families be predated upon continually, with the City's express blessing. Whether it's the rapes, open drug dealing danger of a child or pet stepping on an infected needles. We don't feel safe in our own home. We need help and we need it NOW!!! Please call me and let me know what is being done about my latest complaint from a week ago.",SPD-Parking Enforcement,4,7,CSB-General Inquiry
220758508,"ADA TITLE II REQUEST - RESPONSE REQUIRED Customer stated she is 88 years old and has lived downtown for nearly 30 years. She was going to visit her attorney at Perkins Coie (1201 3rd Ave) yesterday and was frustrated that she was dropped off by a taxi on University Street, not on 3rd Ave where there is a bus only lane. She said she did not bring her walker or cane as she expected to be dropped off in front of the building, however, where she was dropped off (University St) is on a steep slope. She said there should be easily accessible stops for vehicles like Uber and taxis on 3rd Ave and that 2nd Ave isn't a great option either as there is a bike lane.",CSB-General Inquiry,7,7,CSB-General Inquiry
201755849, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
199185566,Repaint curb ,SDOT-Sign and Signal Maintenance,8,7,CSB-General Inquiry
216555678, What is this advertising doing left behind in a city park?,CSB-General Inquiry,7,7,CSB-General Inquiry
237520291," Blakely Manor is a Seattle Senior Housing residence. The entrance opens onto the Burke Gilman bike path, a very busy bike and running paved walkway. Blakeley Manor residents must cross the walkway to reach waiting vehicles or other transportation, or to walk in the neighborhood. There is no crosswalk or signs indicating the presence of elderly and disabled people. The path is heavily used by cycling commuters, runners, and families. Many speed through without  checking for pedestrians. frequently speed through this area and do not stop for residence of Blakely Manor. The sidewalk needs",CSB-General Inquiry,7,7,CSB-General Inquiry
192140271," The upstairs neighbor continues to play very loud music, even after talking to him about it twice myself, having the apartment office talk to him, and complaining via this form a couple weeks ago. This is a regular issue that he is aware of. The music is currently so loud he and his friends have to yell to speak to one another, so we have to deal with their yelling on top of the loud music.",CSB-General Inquiry,7,7,CSB-General Inquiry
214641323," This park is treated as an unofficial off leash dog park for the neighborhood, it is impossible for kids to use the area and the playground and pedestrian walkways routinely have off leash dogs running in. Signs from the parks dept. are town down or vandalized. Please either enclose a specific dog park area, increase signage and animal control patrols regularly, or find other safety measures. My kids and i would like to play frisbee on this field and it is impossible. Worst hours are 5 pm -  9 pm",CSB-General Inquiry,7,7,CSB-General Inquiry
203468195, Unauthorized camping,CSB-General Inquiry,7,7,CSB-General Inquiry
240953413," Broken/Fallen branch hanging suspended above a road--will fall with next big wind, etc.",CSB-General Inquiry,7,7,CSB-General Inquiry
193704853, Human feces drug paraphernalia tents biohazard,CSB-General Inquiry,7,7,CSB-General Inquiry
204618523," Unsafe sidewalk in front of bus stop, slippery leaves",CSB-General Inquiry,7,7,CSB-General Inquiry
205183953," Question:  Is there a way to recycle  all the plastic packaging  and stuffing we get from  Amazon or Other vendors? Do  we deliver to a site? Please advise.  Thank You,  Ben",CSB-General Inquiry,7,7,CSB-General Inquiry
